id,content,embedding,source_file,source_type,page_or_row
1,[행 데이터] Unnamed: 1: 알루미늄 Al 3003 공급망 ESG 지표셋 — 4-Tier 리팩토링,"[-1.6006626, -0.4284623, -1.0646785, 0.14070827, -0.22763827, -1.3408518, 0.7806402, 0.5152579, -1.5497319, 0.9202272, -0.09577281, -0.15836464, 0.5161599, 0.14567116, 1.0601759, -1.0783448, 0.4084926, -0.63433266, 0.48558503, -0.6284127, -0.9211393, 0.34951144, 0.63996994, 1.8072397, 0.695371, 0.16452883, -0.30577022, -0.5562809, 0.3198978, 0.29897636, 0.39359826, -0.6515905, 0.14808598, 0.6154406, -1.6007178, -0.49076712, -0.29661128, -0.6131535, -1.614602, 0.60159105, -0.47892648, -0.15886442, 0.25256038, -1.381966, 0.27780116, -0.7054976, -0.9453499, -0.46516865, -1.1386461, -1.9494596, 0.8687538, -0.38448244, 0.17689282, 0.33526856, 0.6356578, 0.7884451, -1.9598358, 0.664666, -1.3498642, -0.061915815, -1.00312, 1.3736982, -1.2325835, 1.1946546, 0.2838601, 0.8777256, 1.168822, 0.45955575, 0.12095502, -0.9114787, -0.05866009, 0.8294058, -1.619553, -0.21657422, -1.5037719, 0.70373046, 1.0753866, -0.28374827, -0.6117974, 1.1071806, 0.50991887, -0.402322, -0.38551688, 0.28088972, -0.24683307, 0.57237864, -1.2136304, 0.38250923, -1.2039931, 0.5980084, -0.0046751127, 0.1673437, 0.50403243, -0.76863164, -0.36232176, 0.25686643, -0.30766156, 0.21439534, 0.87849903, 1.4289359, -0.19036968, 0.12926055, 0.12636128, -0.26485485, 0.2351996, -0.35238415, 0.93159676, -0.2796892, -0.7556841, -1.026743, 0.38286585, 0.403002, -0.06404496, 2.230096, -0.46256873, -0.735381, 0.3747043, 0.27557528, -0.1367972, -0.4236655, 1.4722654, -0.79373837, 1.7418642, -0.5998479, 0.95315003, -0.30274504, -0.3058973, 0.64034563, -0.71301925, -0.51695436, 0.16824207, 0.91581273, -1.483134, -0.014723129, -0.4575986, -0.5305226, -0.19192493, 0.059244655, 0.8547997, -1.7908425, 0.99130416, 1.432094, -1.6451879, -0.88867825, 0.8013262, -1.0968727, -0.51362354, -0.45791322, 0.8070117, -0.94734657, 0.13285902, 0.15395954, 1.3669839, 0.16149966, 0.4993993, 0.101105705, 0.5090217, 0.014955252, -0.76386464, 0.21779473, -0.47283307, 0.8657374, 0.41037026, -0.99047923, 0.54065603, 0.24735871, 0.83661443, 0.17099327, 0.32304168, -0.82705086, 0.56895226, 0.12755777, 0.46849573, -0.4188011, -0.10211922, 0.27769512, 3.0765042, 0.12450549, 2.449076, -0.7890419, -1.0835547, -0.38060927, -0.10001615, -0.27167478, -0.29880393, 0.34979135, -0.8732436, -0.89430594, -0.3926859, -0.09337762, -0.37763527, -1.0865475, 0.626014, -0.25807652, 0.51977044, 0.26416114, 0.039929762, -0.48944274, -0.8567487, -1.453327, -0.26005134, -0.38884604, 0.116723694, -1.090014, -0.115809835, 1.1148872, 0.1458282, -1.5105053, -0.5414911, -1.4609187, -0.90306586, -0.08498228, -1.3004392, 0.060052328, -0.52547526, -1.6726474, 0.118084535, 0.8533563, -0.4506011, -0.091167696, 0.29066798, 0.08429256, -0.5282664, 0.4430993, 0.4967088, 0.23327523, 0.51629716, 1.0991275, 0.58755213, -1.1220759, -0.15757474, -0.7084097, -0.27329648, -0.81761175, 1.8177412, 1.2145154, -0.15095282, 0.45454395, 0.91269606, -0.8461428, 0.017516052, 0.28010562, -0.35832453, -0.98723996, -2.238089, 0.6401642, -0.12970363, 1.3211852, -0.78282034, -0.9004918, 1.1179657, 0.19014893, -2.80078, 0.76197344, 0.43563437, 0.4791189, 0.37870505, -0.82827175, -0.23446172, 0.16273487, 0.46310773, 0.43548733, 0.466445, 0.1234328, 1.211013, -0.079706125, 0.18795334, 0.63823223, -0.3933551, 1.44622, -0.8880371, -0.2539689, 0.7736754, 1.0182992, -0.39005142, 1.2196922, 0.53950167, 0.33972567, 1.9234737, 1.766252, 0.06656733, 0.32023975, 0.6841249, -0.66766626, 2.4227285, -0.8049386, -0.9484, 0.41169363, -0.13401486, -0.79453367, -1.4719707, 1.0370235, 1.6646845, -0.3506244, -1.2502155, 0.45237723, 0.23955555, -3.2978435, 0.5260992, -1.0370862, -0.2913685, 0.26782107, -0.3015999, -0.2172591, 1.00447, 0.1753821, -0.6054365, -1.9699099, -1.948316, -0.6971907, -1.0395505, -1.2021389, 0.4715578, 0.13596329, 1.8275261, 0.21961366, -0.38871285, 0.100511774, -1.8821675, 0.64523256, -0.21753645, -0.15720086, 0.65162355, -0.04446183, 0.7219021, 0.10823667, -1.0905235, -0.8212036, -0.103835605, 0.04006425, 0.5236913, 1.3979172, 0.68971956, 0.14850596, -1.2679889, -0.30308068, -0.42476413, -0.089265585, -0.3785858, 0.9740064, -0.98060304, -0.1411185, -0.15664811, 0.24758041, 0.6840206, -1.0176548, -0.47416696, -0.5810698, -0.0076585487, -0.41348052, -0.7014371, -0.49570328, 0.3659402, 0.03107386, 1.2904198, -0.41176453, -0.5521164, 0.300114, -0.4577502, -0.25045872, -1.8411757, -1.0115784, -1.0593166, -0.17805655, -0.6729609, 0.7677075, -0.83002603, 1.1458524, 0.13380505, 1.2310658, -1.0434818, -1.1299728, 1.436951, -1.7174723, -0.88437545, -0.9712144, -2.3615236, -0.51720476, 0.43210757, -1.5645331, -0.42479068, -0.61951506, 0.24403545, 0.3412193, 0.9384108, -0.19333744, 6.001927, -0.30578429, -0.28388166, -0.923473, -0.018614385, -1.4488882, 0.23030558, -0.0741445, -0.35066167, -0.81000924, -0.6424991, 0.5047145, 0.6598838, -0.22331193, -0.37087482, -0.6316437, -0.857593, -0.21007507, 1.9682417, 0.6269252, -0.11272573, -0.41820464, 0.09482307, -0.31413922, -1.2207407, 0.3245013, 0.63855165, -0.4356122, 0.09634419, 0.72996676, -0.44527557, -1.059037, 0.4510614, 1.0435264, -1.9229331, 0.22805497, 0.7015762, 0.49866813, 0.33220524, 1.3988774, -1.5686725, -0.197271, -0.6292196, -0.54015136, 0.8138966, -1.0602162, 0.1765824, -0.5878075, 1.170197, -0.18362653, -0.28452113, -0.71255034, -0.17431036, -0.497207, 0.6569673, -0.11508814, -0.40402967, -0.2724749, -0.79476887, 0.44681638, 1.1418244, -0.15059972, -0.63219535, 0.7171756, 0.33387676, 0.759059, 0.06068442, -0.5990981, 0.15179843, 2.3765914, 0.92555743, 1.3469903, -0.0027692658, -0.5080913, 0.52419025, -0.497243, 1.5553867, 0.4703933, -0.23466447, 0.30953965, -0.18661472, -0.8799076, 0.33635536, 0.2562209, 0.23663217, -0.25939026, 0.9014429, 0.35556206, -0.31996107, 0.1553415, 0.0968298, 0.6046738, 0.42157614, -0.538176, -0.77752596, -0.089204766, -0.5497537, -0.8220655, 0.18537883, 0.20172852, -0.074348845, -0.49085513, -0.9208954, -0.3310647, 0.49527, 0.41831687, -1.0501186, 0.54502577, 0.18719263, 0.7819338, 0.2792905, 1.0026269, 0.46477538, -0.38916934, -0.031227224, 0.4422565, -1.3030572, 0.3723966, 0.14153235, 0.11557074, 0.5202232, -1.7559768, 1.0869896, -0.21313214, -0.45983014, -1.7277646, 0.64879304, 0.80898666, 0.00022963062, 1.5161482, -0.6835243, -0.15674607, -1.3610115, 0.22776619, 0.624289, 0.075401284, -0.25158817, 0.36907545, 0.7471819, -0.5576117, -0.73844886, 0.65093964, -0.52575314, -0.04038577, -0.41947678, -0.46571362, -0.21853207, -0.054246943, -0.23241162, 1.8801926, 0.116065025, 0.52308, 0.4867825, -0.74198306, -0.100533225, -1.24032, -0.06427874, -0.74450886, -0.65358675, -0.41869998, -0.51302326, 0.17988466, 0.21334937, -0.0698552, 0.45908982, 0.9218775, -1.2715257, -0.33055958, -0.26937288, -1.2389891, 0.438865, -0.6783408, -1.210395, 0.84738857, 0.0059559494, -1.3743912, -0.08805506, -0.22049396, 0.2740972, 0.56048125, 1.8313644, -1.436129, -1.1376932, -0.15127686, -0.008446515, -0.34901118, -1.7351041, 0.5037723, 0.3588705, -0.76628137, 0.3253725, 2.447098, -0.43603295, -0.5087098, -0.116886616, -0.37117487, 1.1152922, 0.81422156, 0.8612687, -0.26809043, 0.59244484, -0.09729455, -0.7839703, -1.5077809, 0.59757096, -0.39504063, -1.5200951, 0.36576402, -0.94631666, -1.2450106, -0.16451254, -1.1708683, -1.5227594, 0.3410069, -1.4740891, -0.2696706, 1.8799978, 0.32618138, -0.03841009, -1.3726194, 0.2166518, -0.060468934, 1.467289, -0.34483895, -0.9273441, 1.1033458, -0.053398304, -0.7867585, -0.30585358, 0.2767744, 0.35269275, 0.20531559, 1.6805878, -0.2129299, 0.19401112, 1.0301918, 0.5680286, 0.5829414, -0.7650291, -0.19496058, 0.98022246, -1.1521351, 0.17622402, 1.5466038, 0.45047793, 1.4580611, -1.164689, -0.41626057, 0.88195187, -0.9061293, -0.60971075, -0.4917105, 0.76321584, -0.17122217, 0.2382819, -0.15321107, -0.81613606, 0.045471095, -0.37075406, 0.5893149, -0.62401575, 1.2094294, 0.28992802, -1.4187517, -0.7007525, -1.3652661, 0.30894607, -0.10066037, -0.1865202, -0.33417183, -0.4569583, -0.5160112, -0.21163483, -1.2386101, 0.7417153, 0.07577717, -0.062588476, 0.5903879, 0.6000629, 0.6759174, -0.8163237, 1.0505229, -0.89534575, -0.35947922, -1.144354, 0.0887215, -0.2115301, 0.030033581, 1.1522249, -1.1958615, 1.2250001, 0.5020525, -1.1709617, 0.42963195, -0.0070418203, 0.7219583, -0.38054892, 0.7324029, -0.6690867, -1.5825397, -0.07515112, 0.68137646, -0.22106019, 0.6931511, -0.12071205, 0.38563636, -0.13343506, -0.837401, 1.2625152, 0.4364574, 0.12780195, -0.8293058, -0.24634369, 0.45576206, -0.42003942, -0.14494681, 1.537803, -0.040037736, -0.09639062, 0.6463684, 0.57288885, -0.28988606, -1.4731975, -0.45392945, -0.11392886, 0.20193125, -0.6227268, -0.78315455, -0.36148143, -0.30035964, -0.7506777, -0.1448514, 0.5741284, -0.90695184, 0.97539175, 0.5827831, 1.0015439, -0.2993614, -0.24445572, 0.26437628, 0.30451238, -1.9797236, 1.7910248, -0.16962735, 0.13128045, -0.16777107, -0.34940132, 1.4834853, 0.34192833, 0.3671258, 1.6085389, -0.18491578, 0.19832103, -1.3343862, 0.65559787, -0.23989792, -1.0876172, 0.4710487, 0.9096508, 1.1578255, -0.5667799, 0.89682406, 0.1976661, -0.17334618, -0.5559394, -0.44494796, 0.647193, -0.36316803, 0.18078694, -0.1034038, -0.30029845, -0.06212593, -0.020193908, 0.38778007, -0.12470307, 1.5701501, -0.5381108, 1.269865, 0.84069455, -0.43076336, -0.74155927, 1.1672081, 0.11902624, -0.7362283, -0.031383332, 0.114190675, -0.31202886, 0.03221672, -0.03269042, 0.50218713, -0.054039463, -0.30881143, 0.22384384, -0.48228696, -3.2530854, -0.144334, -0.24990365, 0.55914956, -0.9717429, 0.33701187, 0.52266353, -1.7574219, -0.45368478, -0.7046894, 0.68132347, 0.15783304, 1.2532455, -0.44768634, -0.10093033, 0.37284714, -0.8083269, -0.73552626, 0.82465935, -0.20667915, 0.6707377, -0.5726713, 1.2891424, -0.55117655, -1.5784521, 0.36617318, -0.14976305, 0.8154921, -0.60499096, -0.64850265, 0.19332486, -0.87006384, 0.48266292, 1.838224, -0.24205069, 0.63378865, 0.44818366, -0.19331202, -1.4876862, 0.13372956, 0.63259673, 0.53868866, 0.20851454, 0.37506098, 1.6800951, 0.24630713, -0.13134643, -0.29823533, -0.5952099, 0.4388085, -0.10340605, -0.16176409, -0.43043533, 0.14360729, 1.2492971, 0.3894822, -1.0788932, -0.5094601, -1.0618423, 0.8811587, -0.61463684, 1.2932624, -0.8866535, -1.2762669, -0.7544445, 0.19869345, -0.12204306, 0.23960036, 0.34676272, 0.48409557, 0.44787732, 0.10380286, 0.5026176, -1.3652405, -0.44137704, -0.11881919, 0.08135685, 0.625602, -1.191903, -1.3673093, -0.74573696, 0.72251976, -1.3000247, 0.057057872, 2.202881, 0.32405108, -0.7947485, 1.160283, -2.3795204, 0.62049747, 0.5010148, -0.38122752, 0.67049676, 0.7769649, -1.1749637, 0.78005487, -0.27850837, 0.5313588, -0.5588721, -0.8687388, 0.5579606, -0.5794278, -0.22368446, 0.5422676, 0.12275785, 1.0527645, 0.44054335, 0.045532815, 1.1460093, -0.522217, -1.2293829, 0.6449029, 0.053331815, -0.132875, -1.174769, 0.5888138, 1.1399817, -0.62569165, -0.41309384, -1.2624934, 0.70922744, 1.2877055, 0.5799426, -1.3936793, 0.01865056, 1.0579499, 0.7192161, 0.7005712, -0.25675255, 0.35064057, 0.3110511, -0.22728266, 0.0066272058, 0.30590573, 2.4738114, -0.40609014, -1.692242, 1.9002305, -1.1520373, -1.6910117, 0.14026664, 1.0348948, 0.11858849, -0.7911203, 0.4895482, 0.4955787, 1.418093, -0.72999394, -0.29895526, 0.043937717, -0.62932855, -0.25764653, 0.166862, 0.9541067, -1.1073864, -0.307665, -0.99166054, -0.6032857, -0.5037238, 1.026172, 0.7730801, -2.004448, -0.55165684, -0.09762766, -1.5283209, -0.107144594, -1.2270143, -0.21516728, -0.82047063, 0.50629383, 0.73477703, 1.2247301, -0.21255538, -0.06706254, 1.3494617, -0.12774527, 0.7616268, -1.0848783, 0.11398099, -0.89551413, 0.1978622, 0.48825353, 1.569349, 1.2401199, 0.754613, 1.1217827, 1.0945532, 0.12616359, -0.6754595, -0.9809595, 0.12078138, -0.5125612, -0.7436535, 0.24533477, 1.2835511, -0.044262223, 0.8544898, 1.1213527, -0.14122817, 1.3909324, -0.68513334, 0.23178631, 0.23314302, -0.011625685, 0.4905833, 0.69515866, -1.1352141, 0.040466405, -0.26628274, 0.32904333, -0.3529919, 0.6099014, -0.25076333, 0.050219595, 1.3725024, -0.6767373, 1.154027, -1.7710845, 0.14897099, 1.0803378, -0.19980817, 0.63681066, 0.1151021, -0.13234502, 0.57297605, -0.25439802, -0.41805783, 0.49718058, 1.1389402, 0.04435776, -0.5276791, 0.051343832, -0.4474028, 1.8489984, -0.32966673, 0.56510884, -0.9841064, -0.21480252, -0.009810489, -0.45986214, 0.24568883, 0.84428686, 1.8684846, 0.84684753]",알루미늄_Al3003_ESG_지표셋final.xlsx,Excel,1번째 행
